account_number,account_type,account_balance,account_branch,account_closure_datetime,account_hold_flag,account_name,account_number_tokenised,account_open_datetime,available_balance,currency,product_name,product_number,relationships/0/key,relationships/0/value/tokenised_cif,relationships/0/value/cif_number,relationships/0/value/link_type,relationships/1/key,relationships/1/value/tokenised_cif,relationships/1/value/cif_number,relationships/1/value/link_type
61-1249-9527619-49,americanexpress,2080,3136,,false,Bone Stembridge,d8959eb6-d0bc-4eee-a352-df7b6152f75e,2016-01-11T22:15:27Z,6927,BBD,Rubber,3df47bb7-1cdc-4246-9d4f-233170c39864,ad24590b-eaf7-43f4-937b-66fb742258fc,ad24590b-eaf7-43f4-937b-66fb742258fc,905147,Owner,cc6552c7-cf8a-492b-9816-5b692ad8b13e,cc6552c7-cf8a-492b-9816-5b692ad8b13e,960015,Joint
52-8594-0886006-19,jcb,9407,3436,2022-09-27T15:56:38Z,false,Rosemaria Fieldstone,a0ff8a6b-55e8-409c-9319-af0108e3a9fb,2000-11-10T15:50:14Z,2608,COP,Aluminum,fd8e4b00-df16-498e-8340-caaae1492e8e,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,951518,Owner,bf19eac5-beb2-44b1-8e89-803c9c0def31,bf19eac5-beb2-44b1-8e89-803c9c0def31,486860,Joint
76-5440-9288570-54,jcb,8536,3059,2022-08-30T11:30:17Z,false,Perry Gravell,ddd347be-2313-472a-a8f1-b6af4f3b9c5d,2003-12-14T18:58:34Z,4069,PLN,Rubber,e1b96927-1ed0-424c-8271-04062d656b7a,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,956589,Owner,b4d8ee9f-7582-4ab3-9207-2b12b6b88515,b4d8ee9f-7582-4ab3-9207-2b12b6b88515,966809,Joint
48-2365-6630208-39,maestro,4461,3428,2022-10-10T02:29:03Z,true,Deena Lambricht,3cbb0158-6306-4219-9b80-6dac1e209834,2007-05-31T16:02:58Z,9236,BRL,Plastic,040a474a-3724-4912-a81f-f3f6490f5455,031c0f54-93ea-4b61-bc33-6eaad864c920,031c0f54-93ea-4b61-bc33-6eaad864c920,479210,Joint,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,369970,Owner
01-6356-8604343-79,americanexpress,3220,3049,,true,Dylan Peal,a7a63306-9591-402e-9e3b-4027ea2c06b2,2013-02-18T08:42:52Z,1398,UAH,Plexiglass,4ec3c045-034c-4ffd-a099-3b61326fecfa,adc40854-1080-4540-9272-aaf479d2e051,adc40854-1080-4540-9272-aaf479d2e051,050506,Owner,b897b791-8fa8-4d2e-bceb-246c09c18aa2,b897b791-8fa8-4d2e-bceb-246c09c18aa2,314162,Joint
98-5774-7956509-32,jcb,5397,3059,,true,Ailey Valasek,96c3d3c6-f87a-4c39-a74a-5777a934a496,2004-02-21T19:18:46Z,1689,IDR,Steel,378132ee-bdf9-469a-be17-c24ff70027ce,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,815246,Owner,db0e5179-a8ed-48dd-bb52-c1f2647fc0fc,db0e5179-a8ed-48dd-bb52-c1f2647fc0fc,964614,Joint
66-2081-4160020-26,diners-club-enroute,9166,3059,,true,Verine Mawford,44bf3b59-d407-44a2-af29-344252fd8c8a,2001-04-30T04:58:34Z,4472,USD,Glass,fd080b97-4c93-4da4-8673-5583e05d85c4,ad24590b-eaf7-43f4-937b-66fb742258fc,ad24590b-eaf7-43f4-937b-66fb742258fc,211644,Owner,e3d5a757-0a2c-4789-a616-2f5fb364055a,e3d5a757-0a2c-4789-a616-2f5fb364055a,115893,Joint
24-4323-8210357-80,jcb,9720,3427,,true,Biron Gatecliffe,343047c3-13d3-4df0-b734-0748b3505237,2022-04-22T10:08:47Z,1709,CNY,Plastic,0ee704b8-9bde-423f-8069-cd9b6535bc2f,1c634106-817c-4360-a466-735ade13416c,1c634106-817c-4360-a466-735ade13416c,308532,Joint,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,122342,Owner
06-4166-7208589-92,jcb,1992,3035,,false,Hertha Gammons,b2fd0635-ed31-47d8-917a-53a1624e4860,2010-02-13T04:20:54Z,4802,BIF,Granite,d57eb830-10d4-4122-97d5-c0fd984a55ac,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,897665,Owner,d6e46da1-a760-4aa0-b392-79e6c437fb19,d6e46da1-a760-4aa0-b392-79e6c437fb19,911879,Joint
81-1152-9029999-36,jcb,2175,3049,2022-11-12T12:01:27Z,true,Letta Apple,12c34757-bbff-4f99-abdf-87b68dd4a3cf,2015-04-13T16:19:55Z,4997,CNY,Plastic,102a85d4-6f1f-486a-994e-3e80dfcb6925,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,632406,Owner,bc9ed0c2-3e6c-4e15-9d5c-a62a4bf64ae3,bc9ed0c2-3e6c-4e15-9d5c-a62a4bf64ae3,209744,Joint
35-6056-7248134-16,jcb,2427,3035,,true,Consalve Tong,59a76793-b638-4c7c-b5ac-31cc457b3971,2019-09-12T19:10:50Z,6799,CNY,Brass,bedf71ac-b800-44b8-807c-179298285231,3c95f89a-385f-441a-bbdf-b012dd987cc0,3c95f89a-385f-441a-bbdf-b012dd987cc0,932207,Joint,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,764955,Owner
22-5455-9625350-24,jcb,4918,3059,,false,Mortimer Mabb,829b1fe1-2a71-4c6a-b3ce-12b5acb91b05,2010-10-10T10:16:52Z,2084,TMT,Wood,5bf4351a-75c7-4778-9ecb-b4f1cfa71966,4891a379-18bb-472c-ae8b-a3d89dbe9696,4891a379-18bb-472c-ae8b-a3d89dbe9696,080287,Joint,57e7074b-75e1-415f-b4c3-f9ebaa795f27,57e7074b-75e1-415f-b4c3-f9ebaa795f27,703964,Owner
74-0155-0102151-09,maestro,6126,3428,,true,Sheffie Blaker,f2cbcda9-b674-431c-ba5b-33ebba50c591,2001-05-30T04:53:22Z,467,PHP,Aluminum,c0963b59-26b1-4ef1-a453-38d0f329ed37,2bf74e3a-f29c-4f46-a27a-1b5dbbd7b57b,2bf74e3a-f29c-4f46-a27a-1b5dbbd7b57b,274564,Owner,c8f44a5f-dafb-4919-b6fe-7f087fe6d8fa,c8f44a5f-dafb-4919-b6fe-7f087fe6d8fa,675059,Joint
77-0290-5510005-08,jcb,3547,3035,,false,Preston Petrus,c26acccc-acf5-427e-96dc-db298d27be07,2014-09-12T15:47:41Z,6427,ARS,Glass,ab65f45c-78e7-4869-8c19-4a67d27ac848,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,660829,Owner,f0f56d63-bea1-4526-bfbc-73261f4b6eb7,f0f56d63-bea1-4526-bfbc-73261f4b6eb7,555116,Joint
72-1326-1813005-66,mastercard,2194,3436,,true,Cordie Roddick,631f4cb2-9f3b-4d50-8bba-627dd6945002,2014-08-28T16:04:08Z,8751,EUR,Wood,ac48f8d7-6882-4886-a2be-9eb15c8c5c44,10093d02-6e6b-4ed0-8236-a4a62b1ebb6d,10093d02-6e6b-4ed0-8236-a4a62b1ebb6d,598941,Joint,103c2634-2c06-4554-ab4b-45154c462453,103c2634-2c06-4554-ab4b-45154c462453,226483,Owner
58-2245-5805300-52,visa-electron,8008,3059,2022-05-22T10:04:57Z,false,Cristian Leah,7281ce01-cc56-4a30-ba0c-e823714930b9,2016-07-22T01:44:44Z,7963,CNY,Wood,3655dce8-41b5-4dd2-a88e-b8dd584438af,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,790609,Owner,f5170eb9-4fc0-43ed-86c4-8f1d91eeb6be,f5170eb9-4fc0-43ed-86c4-8f1d91eeb6be,509925,Joint
98-2892-8224207-69,mastercard,5673,3427,,true,Mechelle Frunks,65465b87-695a-4414-a53d-23a500d1c22e,2014-07-24T08:08:34Z,5727,PHP,Brass,bc081461-7506-4c88-8ce3-8428b5354f3e,86ee296e-bef7-4db4-8869-22ec26b9205e,86ee296e-bef7-4db4-8869-22ec26b9205e,809276,Joint,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,102893,Owner
92-9801-1625209-87,jcb,7911,3428,2022-10-31T13:23:38Z,false,Kandy Rowan,8f28e457-8a91-49d7-bea5-cd1686e3e892,2006-04-22T08:56:31Z,9262,UAH,Stone,1dff601f-c4c3-431d-a555-3b911291903b,33ed95a6-2abc-47ae-b631-1045808120d9,33ed95a6-2abc-47ae-b631-1045808120d9,154172,Joint,68343e45-7f06-423d-8361-20f64d02c28c,68343e45-7f06-423d-8361-20f64d02c28c,642642,Owner
97-9960-4829539-54,bankcard,5383,3428,,true,Franciska Brunskill,8120ad88-6710-465e-bd34-7c43f8eecf4c,2005-04-11T13:07:01Z,9934,PHP,Stone,edd6602f-8610-4556-9263-81540ce15b7e,1baa9067-4bb7-4b85-a3de-ac8deb40bc78,1baa9067-4bb7-4b85-a3de-ac8deb40bc78,260657,Joint,57e7074b-75e1-415f-b4c3-f9ebaa795f27,57e7074b-75e1-415f-b4c3-f9ebaa795f27,891695,Owner
04-1625-5570285-16,jcb,2523,3436,,true,Bettye Bytheway,7a214dab-3ee8-4e50-9de3-f8d8a0197811,2022-03-28T20:26:00Z,7432,PKR,Rubber,082bd875-3c2e-465f-876e-6bb95b354155,103c2634-2c06-4554-ab4b-45154c462453,103c2634-2c06-4554-ab4b-45154c462453,355172,Owner,a51a81fd-5355-4b2e-b4cf-ab86b2426058,a51a81fd-5355-4b2e-b4cf-ab86b2426058,385261,Joint
39-2343-2207656-05,mastercard,8067,3233,2022-09-17T13:11:17Z,false,Billi Carrane,7f38201e-8a0d-4e8e-bd77-63ae2460aa60,2010-02-02T01:50:49Z,1789,PEN,Steel,06fa4185-c19f-4bef-9e15-c26f4de181dc,030fb5c7-b05f-4922-81f2-4231982ad292,030fb5c7-b05f-4922-81f2-4231982ad292,580845,Joint,adc40854-1080-4540-9272-aaf479d2e051,adc40854-1080-4540-9272-aaf479d2e051,540185,Owner
84-5671-5112205-02,jcb,7715,3059,2022-03-27T08:16:08Z,true,Sibby Southcomb,bf11eec0-16fd-4665-a331-c34f15c1525a,2016-05-10T18:18:14Z,8637,EUR,Wood,672c7a2a-0986-4dde-87d7-184fd72bc317,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,058821,Owner,d27386ea-2f70-4204-a8b4-f5e06fbffab6,d27386ea-2f70-4204-a8b4-f5e06fbffab6,960106,Joint
07-4257-2856826-56,laser,6567,3427,2022-04-03T21:02:22Z,false,Willem Snalum,acdefb17-e09f-4202-b8e5-94fa2c3a31d9,2021-06-10T14:28:52Z,1587,IDR,Stone,7f82433f-769d-418c-ba66-1d288eb2d926,1f2e9633-e806-470b-855b-1b6f598d8d6b,1f2e9633-e806-470b-855b-1b6f598d8d6b,920631,Joint,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,097411,Owner
31-6089-9004971-73,americanexpress,6955,3136,2022-02-14T01:54:06Z,true,Hedwiga Ahrens,1d4fc6f1-94dd-40dd-82b9-d4212ba2b9d3,2011-05-24T02:35:19Z,6676,CNY,Plastic,6e9342e4-e983-4168-8a35-90e48ccbdb62,0316a94e-ff15-4541-82b9-6153e4ceac53,0316a94e-ff15-4541-82b9-6153e4ceac53,002631,Joint,6374ea5f-129f-48a9-9fe4-e9871380a528,6374ea5f-129f-48a9-9fe4-e9871380a528,358977,Owner
33-6784-1968955-05,jcb,9506,3011,,false,Anabel Brydone,69661b02-ed8a-494e-8e84-3fa3c919ea6d,2001-01-21T16:41:36Z,1486,KZT,Granite,d7994087-dedb-489d-8ca3-c75e3c0baf78,ad24590b-eaf7-43f4-937b-66fb742258fc,ad24590b-eaf7-43f4-937b-66fb742258fc,290102,Owner,f1ef6529-d933-4b1e-94b2-5852b39634fb,f1ef6529-d933-4b1e-94b2-5852b39634fb,323711,Joint
73-9434-7879906-77,laser,69,3428,2022-05-05T14:46:32Z,false,Oliviero Di Franceshci,effe7328-5ce6-43f4-9f96-ba08aeba6224,2004-01-25T10:32:49Z,7718,CNY,Aluminum,7b2041db-27f1-4114-8cf2-016c132e5f4b,8fcf6d4a-1080-481f-bb3f-b5274ae7afc3,8fcf6d4a-1080-481f-bb3f-b5274ae7afc3,032836,Owner,b1c412ef-a974-49f2-bf01-111030e32e38,b1c412ef-a974-49f2-bf01-111030e32e38,701490,Joint
65-5952-7438920-43,jcb,6716,3427,,false,Rockie De Benedetti,0e076a67-290a-4113-922b-f5085efbace2,2017-11-19T05:52:08Z,3593,IDR,Glass,42e76a29-8987-4905-8990-e460ee5ddde7,6994f886-ca2f-44e5-8579-85244bb7354f,6994f886-ca2f-44e5-8579-85244bb7354f,531727,Owner,d8b667e7-4a74-4888-9603-f65e0a37e531,d8b667e7-4a74-4888-9603-f65e0a37e531,754420,Joint
31-6386-2086667-50,switch,3371,3233,,true,Hadlee Tambling,580a2489-dfb7-4c8d-a70b-381b7dea2a75,2002-03-31T05:48:53Z,1226,JPY,Brass,945f8ddd-dee1-4436-b018-d1aaf7bc19fd,59bd5d47-a840-48d1-89ee-ab9d121469a6,59bd5d47-a840-48d1-89ee-ab9d121469a6,790198,Joint,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,687259,Owner
93-1745-7066334-90,bankcard,5206,3059,2022-06-25T02:26:28Z,false,Steffie Peers,55e969c8-e610-425e-bbce-d30977bceb98,2013-06-03T19:11:20Z,3511,PHP,Granite,1426c975-cf8f-4830-be23-337500c96a85,b0fcca11-14f9-4146-b17d-03cb6cb1e984,b0fcca11-14f9-4146-b17d-03cb6cb1e984,248005,Joint,f313c6d4-2895-45a4-b5eb-dfaefce971c3,f313c6d4-2895-45a4-b5eb-dfaefce971c3,868929,Owner
40-4701-7667615-26,jcb,4808,3427,,true,Carena Croose,c14e4b73-7336-440c-9440-6575d9b7aee4,2013-10-27T04:14:31Z,7862,AMD,Glass,adeb561a-74cf-468d-a6a8-8daa450f995b,3feec214-0d37-4e82-84ea-f864d350eaab,3feec214-0d37-4e82-84ea-f864d350eaab,827110,Owner,435d19be-9790-4486-a4d7-7884f775c409,435d19be-9790-4486-a4d7-7884f775c409,792076,Joint
16-1465-3178684-14,americanexpress,6871,3428,,false,Nadean Helleckas,8c107a27-1ac8-463b-81bc-45d81b7f608e,2017-01-12T16:13:38Z,2478,PLN,Brass,67b75256-616b-4fb1-b728-43549947460c,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,057283,Owner,57896626-0faf-41c9-9001-51e29d201005,57896626-0faf-41c9-9001-51e29d201005,340109,Joint
96-7864-4581947-28,jcb,1134,3011,,true,Lodovico Frensche,04d0186b-2153-42cc-8ab5-525fcf2161d6,2022-06-27T03:38:05Z,7253,THB,Stone,f26961a9-035f-4752-8c99-9360c6828880,90fffc37-115a-4b68-9e08-cfb0da8d5e3f,90fffc37-115a-4b68-9e08-cfb0da8d5e3f,740745,Joint,969ab8ba-8a5d-4d96-aa33-d1f23d7c260f,969ab8ba-8a5d-4d96-aa33-d1f23d7c260f,615214,Owner
34-5325-9290643-67,americanexpress,7852,3011,,false,Barry Swan,f4d06850-6341-47f7-b59c-2b154787ef1c,2007-09-08T15:11:18Z,3168,CNY,Wood,13cab486-320a-4aec-bd87-b1c08ed1f66f,8697f89c-2808-45c1-850e-2aba9a655b17,8697f89c-2808-45c1-850e-2aba9a655b17,354388,Joint,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,d5fdea10-a2a0-4de5-b90d-6a2864d5f5bc,325301,Owner
78-7910-0420279-77,switch,1035,3011,,true,Rickert Dunbabin,c4d679ea-e476-408c-914a-83301ef09080,2023-01-19T09:47:47Z,8352,EUR,Vinyl,ecefdfc0-701d-490f-94b7-be4f6a12c1b3,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,3d85ef03-1273-471a-bbd6-8a5fc18b6d04,000462,Owner,a0024a58-6281-4b2e-aff3-467f87848e3c,a0024a58-6281-4b2e-aff3-467f87848e3c,569093,Joint
56-9113-0987216-27,jcb,6246,3427,,false,Stanford Blackborough,b42a6183-cd38-45af-a255-7d0712fd93fe,2001-05-22T19:56:48Z,1169,IDR,Wood,8e8c3bc8-8a56-4e15-9c20-cda4e6bfd65c,103c2634-2c06-4554-ab4b-45154c462453,103c2634-2c06-4554-ab4b-45154c462453,357860,Owner,331cbdcb-f162-4c6c-a209-71095f8882a6,331cbdcb-f162-4c6c-a209-71095f8882a6,096159,Joint
62-0716-5798301-03,bankcard,377,3035,2023-01-24T02:39:34Z,true,Emylee Leverich,fd6241b8-5cc1-4459-aeb7-3859d9aff739,2016-08-03T04:41:52Z,1466,IDR,Brass,c8bef7ff-7616-4bc4-86c2-b7f98c3eb162,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,237891,Owner,461ad81a-a597-457b-a32d-0390e6791048,461ad81a-a597-457b-a32d-0390e6791048,686973,Joint
71-4894-8032014-88,jcb,619,3617,2022-06-10T13:31:43Z,true,Jobye Maybery,8684fbc1-d7e8-45fd-a525-ca23483906ae,2021-11-06T09:03:52Z,3534,COP,Rubber,0554b383-4870-4780-a893-dd278333ab2e,4a4190ca-962c-4073-9f38-ea4491a41476,4a4190ca-962c-4073-9f38-ea4491a41476,215866,Owner,a763c4ab-97c4-44f7-ab02-553974604c70,a763c4ab-97c4-44f7-ab02-553974604c70,752972,Joint
86-0395-6180082-44,maestro,7905,3428,,true,Gale Bolt,af4aac4c-6396-49c1-bdd4-0ba774139766,2004-07-17T02:21:41Z,285,EUR,Rubber,54cd9840-8c96-4e7e-80bd-14302cd963fb,6c689e32-3c9e-44fa-92b4-dc849d19a087,6c689e32-3c9e-44fa-92b4-dc849d19a087,328420,Joint,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,619699,Owner
58-1435-8842675-11,diners-club-carte-blanche,5427,3059,,false,Humphrey Girard,8be8635c-4dc9-4c31-9827-3b5b307c6021,2018-02-11T21:52:06Z,5337,JPY,Wood,a7a9d6f7-82a6-4e33-b8e9-17d32394ab1a,ad24590b-eaf7-43f4-937b-66fb742258fc,ad24590b-eaf7-43f4-937b-66fb742258fc,905147,Owner,cc6552c7-cf8a-492b-9816-5b692ad8b13e,cc6552c7-cf8a-492b-9816-5b692ad8b13e,960015,Joint
92-9749-1858115-89,instapayment,2037,3011,2022-10-21T01:34:53Z,true,Jolyn Lindwall,ed8314fe-98c8-4c39-8532-381061aa257c,2023-01-21T07:55:31Z,9183,MKD,Rubber,f5897c69-23c8-411f-b781-37a320125d71,969ab8ba-8a5d-4d96-aa33-d1f23d7c260f,969ab8ba-8a5d-4d96-aa33-d1f23d7c260f,964398,Owner,d273c034-2f79-4516-93c2-18ba9759dd02,d273c034-2f79-4516-93c2-18ba9759dd02,348276,Joint
72-5185-2531742-63,jcb,3108,3035,2022-04-03T17:15:25Z,false,Madelin Pennoni,d94ba207-64ef-4031-8811-63d09f11e095,2018-01-23T10:46:09Z,6347,IDR,Granite,29358fde-1abe-4e4f-aab7-18162b00771b,16a4c357-0e64-4a5e-bbde-d33a8e1e6cb5,16a4c357-0e64-4a5e-bbde-d33a8e1e6cb5,438185,Joint,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,6fd57a47-dc2a-41ef-852b-7aa0ac0edd63,299903,Owner
08-0032-7086204-57,jcb,336,3427,2022-03-29T12:38:30Z,false,Allx Giannoni,1c1a8668-215c-4265-b248-bc9acaced243,2006-01-26T15:40:10Z,5250,BRL,Brass,f6286c20-4889-4bf4-95cd-29b3d3a5541d,06faa08b-bec8-4f63-b29f-df6cd5676990,06faa08b-bec8-4f63-b29f-df6cd5676990,856662,Joint,f313c6d4-2895-45a4-b5eb-dfaefce971c3,f313c6d4-2895-45a4-b5eb-dfaefce971c3,903812,Owner
19-4104-0726856-69,jcb,4643,3233,,false,Doralynne Goodere,db5f1d89-1e5d-45fc-92a6-dff8c0e01f16,2001-10-02T07:30:08Z,4310,ALL,Stone,001d4852-5017-49aa-8063-7d9a57344205,3f322b00-e04d-4b02-a36b-ecfd4e1135b6,3f322b00-e04d-4b02-a36b-ecfd4e1135b6,274031,Joint,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,6fdf1e63-9e6b-4706-9a54-76a0ca249fb3,191829,Owner
96-0541-8883533-57,jcb,7959,3428,,true,Minne Padson,46cbf058-ae34-43da-b8dc-bffc5325585b,2008-12-16T06:43:23Z,8708,RUB,Rubber,0a035962-6133-42de-a92b-d186d3c0d245,57e7074b-75e1-415f-b4c3-f9ebaa795f27,57e7074b-75e1-415f-b4c3-f9ebaa795f27,476190,Owner,9f166f66-38b8-4e79-8239-f6d2ddc2e6e7,9f166f66-38b8-4e79-8239-f6d2ddc2e6e7,633296,Joint
78-6373-3851155-00,visa-electron,1172,3617,2022-11-18T15:21:24Z,false,Helenelizabeth Woodberry,604edc31-330a-47d6-b932-7a7b34308bf1,2010-09-24T23:08:48Z,5209,CNY,Steel,01d1d221-70db-4954-9691-735a54901c38,3bb2634b-6a48-4cd7-a2d0-6f98a16d4fac,3bb2634b-6a48-4cd7-a2d0-6f98a16d4fac,246498,Joint,68343e45-7f06-423d-8361-20f64d02c28c,68343e45-7f06-423d-8361-20f64d02c28c,112561,Owner
28-1741-7899130-44,instapayment,5983,3136,,false,Wilfrid Lote,7ec358d0-88d7-4cb9-ae34-f771fec2f99e,2006-03-18T00:54:08Z,741,IDR,Plastic,2efd6b6e-3242-40e8-ab03-cdb1712ca528,26f8a4c6-ce54-4c8c-acf8-34d857caad91,26f8a4c6-ce54-4c8c-acf8-34d857caad91,652573,Joint,65ef7768-3acc-4a23-bc86-5016987d935e,65ef7768-3acc-4a23-bc86-5016987d935e,428881,Owner
26-0325-7044187-33,maestro,7829,3427,2022-10-31T03:03:26Z,true,Diarmid Butt,3f770c9d-cb15-4ea7-a66b-46c053463bfd,2002-08-21T20:24:00Z,1204,PHP,Rubber,c8026645-0b26-4cd2-a130-2d07b3d6ef0e,6316dfd5-1532-4191-9dab-c205b64da999,6316dfd5-1532-4191-9dab-c205b64da999,865389,Joint,adc40854-1080-4540-9272-aaf479d2e051,adc40854-1080-4540-9272-aaf479d2e051,592050,Owner
07-0229-1737647-28,jcb,4290,3233,,false,Cliff Colam,19e2e596-ab57-4ba5-8b2e-2c40b38562c7,2002-10-29T22:24:26Z,6158,RUB,Rubber,c311684e-86a4-4be6-a6e8-3f8ca141934f,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,363262,Owner,775d1846-1e51-4cbb-acf2-49342cdc7650,775d1846-1e51-4cbb-acf2-49342cdc7650,945709,Joint
19-2846-1406987-14,americanexpress,2805,3049,,false,Genvieve Naismith,5c0fea43-062d-498f-879f-46e044ef87a4,2017-11-20T16:58:05Z,4364,EUR,Steel,cbb589ad-ba6d-441c-88b4-8d8568c10060,1f2e9633-e806-470b-855b-1b6f598d8d6b,1f2e9633-e806-470b-855b-1b6f598d8d6b,920631,Joint,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,9b65b4d9-dcba-44f7-8a0f-06c2f59ae952,097411,Owner
21-7430-6264834-26,jcb,3454,3617,2022-10-15T07:15:00Z,false,Ada Jahnke,f1451097-55bd-4783-836a-a59afd5b9286,2017-07-22T22:28:46Z,2505,EUR,Stone,a8768bb8-4c72-4a8f-a7d0-8756a698bde3,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,33b4b555-a5fa-4c84-95d3-aa9777aa33d1,694481,Owner,e5a00487-be48-4c16-9648-6eefe36489e9,e5a00487-be48-4c16-9648-6eefe36489e9,003785,Joint
98-9067-0017610-95,maestro,1671,3233,,false,Prentiss Durrell,51ad8307-33ad-422c-ab98-2d0ef85edf1b,2007-03-21T22:39:29Z,3759,HNL,Granite,99dd6903-4039-4a43-9608-f801cc4bdd2b,65ef7768-3acc-4a23-bc86-5016987d935e,65ef7768-3acc-4a23-bc86-5016987d935e,512550,Owner,a54f2bca-44a5-4d51-b8b0-4fc24785978a,a54f2bca-44a5-4d51-b8b0-4fc24785978a,908258,Joint
38-9462-8494326-47,switch,342,3427,2022-04-02T03:00:49Z,true,Guglielma Vasilic,9b164fec-e81d-4439-bc88-6325c0086fe2,2012-12-29T06:49:19Z,8472,BRL,Plastic,69df86dd-28d0-41b2-81d5-7738d3d7ad74,79755a25-3ead-402c-a0f8-21809bb48107,79755a25-3ead-402c-a0f8-21809bb48107,568776,Joint,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,8a8aac73-0ba9-4b7a-8f0e-04c01ee8332a,714111,Owner
38-9070-0275420-74,jcb,856,3059,,true,Tobiah Jirusek,b60ee199-8eb8-4574-a090-55df48881dae,2014-12-05T05:42:17Z,2347,EUR,Brass,b62213ab-0a40-458d-8959-9e96bad2d589,20116a74-ffab-4e51-9395-5f18aa592bb2,20116a74-ffab-4e51-9395-5f18aa592bb2,741488,Joint,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,31dbdf8b-85b0-4a0c-8fa2-9d97b400448e,149305,Owner
39-8712-9255766-21,jcb,2548,3049,,false,Neill Ropert,51beeff3-c8f7-4cc5-9492-10ac722f0608,2013-06-28T01:18:10Z,4141,CHF,Plastic,f22a0f0e-7682-45b7-8877-380713c681f3,04ea83e7-afde-45eb-8aec-f03a9373bfab,04ea83e7-afde-45eb-8aec-f03a9373bfab,571629,Owner,1dc820a2-7f7d-4bc7-9a1e-e5dbd30cb26c,1dc820a2-7f7d-4bc7-9a1e-e5dbd30cb26c,940599,Joint
40-6073-6263260-01,china-unionpay,6286,3035,,false,Lock MacConnulty,f083fa46-ab5d-457a-a645-a87a5e6420dc,2015-05-31T15:16:15Z,7723,SEK,Stone,da8f2b90-6971-44cd-a091-9c8b4031e37f,930b40c3-5172-442b-9e47-998e56480ebd,930b40c3-5172-442b-9e47-998e56480ebd,976463,Joint,969ab8ba-8a5d-4d96-aa33-d1f23d7c260f,969ab8ba-8a5d-4d96-aa33-d1f23d7c260f,174756,Owner
46-6961-7508110-35,instapayment,7908,3428,,true,Brod Melton,a4278754-78c6-45be-bab8-2743bb15f48e,2012-07-04T10:59:58Z,7172,CNY,Glass,3ec0ae1d-4e2f-4ccf-b91b-153b16f8462e,1bb380e1-895c-4118-b51b-f85b8dc9a884,1bb380e1-895c-4118-b51b-f85b8dc9a884,470680,Joint,e2781d92-3561-49a5-be93-c225b67b4825,e2781d92-3561-49a5-be93-c225b67b4825,582397,Owner
56-1139-1229357-39,visa-electron,543,3233,,false,Hyatt Akess,d875eead-9fcf-4218-8e94-3dde28303c59,2011-10-17T02:18:47Z,2097,USD,Brass,edac0122-29b2-461e-a257-3b864ce4e468,103c2634-2c06-4554-ab4b-45154c462453,103c2634-2c06-4554-ab4b-45154c462453,647110,Owner,8ed4d881-6a80-41c1-a8c1-cbd16af99be2,8ed4d881-6a80-41c1-a8c1-cbd16af99be2,813247,Joint
